date,day_of_week,week_number,shift,production_line,product_type,machine_id,machine_status,skill_required,required_staff,production_units,order_backlog,priority_level,raw_material_availability,raw_material_cost_index,planned_downtime,absenteeism_rate,overtime_allowed,is_weekend,is_peak_day,weather_disruption,supplier_delay
2026-04-18,Saturday,15,Morning,Line C,Standard Parts,M-C4,Running,Quality Inspector,2,611,15,Medium,0.8,1.01,0,0.06,0,1,0,0,0
2026-04-18,Saturday,15,Morning,Line C,Standard Parts,M-C4,Running,Maintenance Technician,2,611,15,Medium,0.8,1.01,0,0.06,0,1,0,0,0
2026-04-18,Saturday,15,Morning,Line C,Standard Parts,M-C4,Running,Packaging Operator,4,611,15,Medium,0.8,1.01,0,0.06,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line A,Custom Components,M-A4,Maintenance,Machine Operator,4,525,2,Low,0.85,1.02,1,0.1,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line A,Custom Components,M-A4,Maintenance,Quality Inspector,1,525,2,Low,0.85,1.02,1,0.1,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line A,Custom Components,M-A4,Maintenance,Maintenance Technician,3,525,2,Low,0.85,1.02,1,0.1,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line A,Custom Components,M-A4,Maintenance,Packaging Operator,3,525,2,Low,0.85,1.02,1,0.1,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line B,Packaged Goods,M-B2,Running,Machine Operator,5,565,75,Medium,0.72,1.12,0,0.08,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line B,Packaged Goods,M-B2,Running,Quality Inspector,2,565,75,Medium,0.72,1.12,0,0.08,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line B,Packaged Goods,M-B2,Running,Maintenance Technician,2,565,75,Medium,0.72,1.12,0,0.08,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line B,Packaged Goods,M-B2,Running,Packaging Operator,4,565,75,Medium,0.72,1.12,0,0.08,0,1,0,0,0
2026-04-18,Saturday,15,Afternoon,Line C,Custom Components,M-C4,Running,Machine Operator,4,534,15,Medium,0.66,0.96,0,0.01,0,1,0,0,1
2026-04-18,Saturday,15,Afternoon,Line C,Custom Components,M-C4,Running,Quality Inspector,2,534,15,Medium,0.66,0.96,0,0.01,0,1,0,0,1
2026-04-18,Saturday,15,Afternoon,Line C,Custom Components,M-C4,Running,Maintenance Technician,2,534,15,Medium,0.66,0.96,0,0.01,0,1,0,0,1
2026-04-18,Saturday,15,Afternoon,Line C,Custom Components,M-C4,Running,Packaging Operator,3,534,15,Medium,0.66,0.96,0,0.01,0,1,0,0,1
2026-04-18,Saturday,15,Night,Line A,Packaged Goods,M-A4,Running,Machine Operator,4,528,59,High,0.96,1.24,0,0.06,1,1,0,1,0
2026-04-18,Saturday,15,Night,Line A,Packaged Goods,M-A4,Running,Quality Inspector,1,528,59,High,0.96,1.24,0,0.06,1,1,0,1,0
2026-04-18,Saturday,15,Night,Line A,Packaged Goods,M-A4,Running,Maintenance Technician,1,528,59,High,0.96,1.24,0,0.06,1,1,0,1,0
2026-04-18,Saturday,15,Night,Line A,Packaged Goods,M-A4,Running,Packaging Operator,3,528,59,High,0.96,1.24,0,0.06,1,1,0,1,0
2026-04-18,Saturday,15,Night,Line B,Packaged Goods,M-B2,Running,Machine Operator,4,457,8,Low,0.88,1.01,0,0.03,0,1,0,0,0
2026-04-18,Saturday,15,Night,Line B,Packaged Goods,M-B2,Running,Quality Inspector,1,457,8,Low,0.88,1.01,0,0.03,0,1,0,0,0
2026-04-18,Saturday,15,Night,Line B,Packaged Goods,M-B2,Running,Maintenance Technician,1,457,8,Low,0.88,1.01,0,0.03,0,1,0,0,0
2026-04-18,Saturday,15,Night,Line B,Packaged Goods,M-B2,Running,Packaging Operator,3,457,8,Low,0.88,1.01,0,0.03,0,1,0,0,0
2026-04-18,Saturday,15,Night,Line C,Packaged Goods,M-C2,Running,Machine Operator,4,497,50,Low,0.91,0.97,0,0.1,0,1,0,0,0
2026-04-18,Saturday,15,Night,Line C,Packaged Goods,M-C2,Running,Quality Inspector,1,497,50,Low,0.91,0.97,0,0.1,0,1,0,0,0
2026-04-18,Saturday,15,Night,Line C,Packaged Goods,M-C2,Running,Maintenance Technician,1,497,50,Low,0.91,0.97,0,0.1,0,1,0,0,0
2026-04-18,Saturday,15,Night,Line C,Packaged Goods,M-C2,Running,Packaging Operator,3,497,50,Low,0.91,0.97,0,0.1,0,1,0,0,0
2026-04-19,Sunday,15,Morning,Line A,Packaged Goods,M-A3,Running,Machine Operator,4,507,44,Medium,0.73,1.23,0,0.1,0,1,0,0,1
2026-04-19,Sunday,15,Morning,Line A,Packaged Goods,M-A3,Running,Quality Inspector,2,507,44,Medium,0.73,1.23,0,0.1,0,1,0,0,1
2026-04-19,Sunday,15,Morning,Line A,Packaged Goods,M-A3,Running,Maintenance Technician,2,507,44,Medium,0.73,1.23,0,0.1,0,1,0,0,1
2026-04-19,Sunday,15,Morning,Line A,Packaged Goods,M-A3,Running,Packaging Operator,3,507,44,Medium,0.73,1.23,0,0.1,0,1,0,0,1
2026-04-19,Sunday,15,Morning,Line B,Standard Parts,M-B1,Running,Machine Operator,5,585,41,Medium,0.8,1.12,0,0.12,0,1,0,0,0
2026-04-19,Sunday,15,Morning,Line B,Standard Parts,M-B1,Running,Quality Inspector,2,585,41,Medium,0.8,1.12,0,0.12,0,1,0,0,0
2026-04-19,Sunday,15,Morning,Line B,Standard Parts,M-B1,Running,Maintenance Technician,2,585,41,Medium,0.8,1.12,0,0.12,0,1,0,0,0
2026-04-19,Sunday,15,Morning,Line B,Standard Parts,M-B1,Running,Packaging Operator,4,585,41,Medium,0.8,1.12,0,0.12,0,1,0,0,0
2026-04-19,Sunday,15,Morning,Line C,Standard Parts,M-C2,Running,Machine Operator,5,555,8,Low,0.75,1.24,0,0.04,0,1,0,1,0
2026-04-19,Sunday,15,Morning,Line C,Standard Parts,M-C2,Running,Quality Inspector,2,555,8,Low,0.75,1.24,0,0.04,0,1,0,1,0
2026-04-19,Sunday,15,Morning,Line C,Standard Parts,M-C2,Running,Maintenance Technician,2,555,8,Low,0.75,1.24,0,0.04,0,1,0,1,0
2026-04-19,Sunday,15,Morning,Line C,Standard Parts,M-C2,Running,Packaging Operator,4,555,8,Low,0.75,1.24,0,0.04,0,1,0,1,0
2026-04-19,Sunday,15,Afternoon,Line A,Custom Components,M-A1,Maintenance,Machine Operator,4,521,48,Low,0.73,1.13,1,0.08,0,1,0,0,0
2026-04-19,Sunday,15,Afternoon,Line A,Custom Components,M-A1,Maintenance,Quality Inspector,1,521,48,Low,0.73,1.13,1,0.08,0,1,0,0,0
2026-04-19,Sunday,15,Afternoon,Line A,Custom Components,M-A1,Maintenance,Maintenance Technician,3,521,48,Low,0.73,1.13,1,0.08,0,1,0,0,0
2026-04-19,Sunday,15,Afternoon,Line A,Custom Components,M-A1,Maintenance,Packaging Operator,3,521,48,Low,0.73,1.13,1,0.08,0,1,0,0,0
2026-04-19,Sunday,15,Afternoon,Line B,Custom Components,M-B3,Running,Machine Operator,6,713,67,High,0.9,1.02,0,0.03,1,1,0,0,0
2026-04-19,Sunday,15,Afternoon,Line B,Custom Components,M-B3,Running,Quality Inspector,3,713,67,High,0.9,1.02,0,0.03,1,1,0,0,0
2026-04-19,Sunday,15,Afternoon,Line B,Custom Components,M-B3,Running,Maintenance Technician,3,713,67,High,0.9,1.02,0,0.03,1,1,0,0,0
2026-04-19,Sunday,15,Afternoon,Line B,Custom Components,M-B3,Running,Packaging Operator,5,713,67,High,0.9,1.02,0,0.03,1,1,0,0,0
2026-04-19,Sunday,15,Afternoon,Line C,Standard Parts,M-C2,Running,Machine Operator,4,558,52,Medium,0.66,0.85,0,0.11,0,1,0,0,1
2026-04-19,Sunday,15,Afternoon,Line C,Standard Parts,M-C2,Running,Quality Inspector,2,558,52,Medium,0.66,0.85,0,0.11,0,1,0,0,1
2026-04-19,Sunday,15,Afternoon,Line C,Standard Parts,M-C2,Running,Maintenance Technician,2,558,52,Medium,0.66,0.85,0,0.11,0,1,0,0,1
2026-04-19,Sunday,15,Afternoon,Line C,Standard Parts,M-C2,Running,Packaging Operator,3,558,52,Medium,0.66,0.85,0,0.11,0,1,0,0,1
2026-04-19,Sunday,15,Night,Line A,Packaged Goods,M-A4,Running,Machine Operator,3,435,64,Medium,0.68,1.18,0,0.08,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line A,Packaged Goods,M-A4,Running,Quality Inspector,1,435,64,Medium,0.68,1.18,0,0.08,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line A,Packaged Goods,M-A4,Running,Maintenance Technician,1,435,64,Medium,0.68,1.18,0,0.08,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line A,Packaged Goods,M-A4,Running,Packaging Operator,2,435,64,Medium,0.68,1.18,0,0.08,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line B,Custom Components,M-B4,Running,Machine Operator,4,479,16,Medium,0.95,1.08,0,0.04,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line B,Custom Components,M-B4,Running,Quality Inspector,1,479,16,Medium,0.95,1.08,0,0.04,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line B,Custom Components,M-B4,Running,Maintenance Technician,1,479,16,Medium,0.95,1.08,0,0.04,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line B,Custom Components,M-B4,Running,Packaging Operator,3,479,16,Medium,0.95,1.08,0,0.04,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line C,Packaged Goods,M-C3,Running,Machine Operator,4,447,32,Medium,0.93,0.97,0,0.05,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line C,Packaged Goods,M-C3,Running,Quality Inspector,1,447,32,Medium,0.93,0.97,0,0.05,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line C,Packaged Goods,M-C3,Running,Maintenance Technician,1,447,32,Medium,0.93,0.97,0,0.05,0,1,0,0,0
2026-04-19,Sunday,15,Night,Line C,Packaged Goods,M-C3,Running,Packaging Operator,3,447,32,Medium,0.93,0.97,0,0.05,0,1,0,0,0
2026-04-20,Monday,16,Morning,Line A,Packaged Goods,M-A2,Maintenance,Machine Operator,4,573,51,Medium,0.97,1.05,1,0.07,1,0,1,0,0
2026-04-20,Monday,16,Morning,Line A,Packaged Goods,M-A2,Maintenance,Quality Inspector,2,573,51,Medium,0.97,1.05,1,0.07,1,0,1,0,0
2026-04-20,Monday,16,Morning,Line A,Packaged Goods,M-A2,Maintenance,Maintenance Technician,4,573,51,Medium,0.97,1.05,1,0.07,1,0,1,0,0
2026-04-20,Monday,16,Morning,Line A,Packaged Goods,M-A2,Maintenance,Packaging Operator,3,573,51,Medium,0.97,1.05,1,0.07,1,0,1,0,0
2026-04-20,Monday,16,Morning,Line B,Packaged Goods,M-B1,Running,Machine Operator,6,682,7,Low,0.77,0.93,0,0.07,1,0,1,0,0
2026-04-20,Monday,16,Morning,Line B,Packaged Goods,M-B1,Running,Quality Inspector,4,682,7,Low,0.77,0.93,0,0.07,1,0,1,0,0
2026-04-20,Monday,16,Morning,Line B,Packaged Goods,M-B1,Running,Maintenance Technician,4,682,7,Low,0.77,0.93,0,0.07,1,0,1,0,0
2026-04-20,Monday,16,Morning,Line B,Packaged Goods,M-B1,Running,Packaging Operator,5,682,7,Low,0.77,0.93,0,0.07,1,0,1,0,0
2026-04-20,Monday,16,Morning,Line C,Standard Parts,M-C2,Running,Machine Operator,5,647,78,Medium,0.92,1.08,0,0.09,1,0,1,1,0
2026-04-20,Monday,16,Morning,Line C,Standard Parts,M-C2,Running,Quality Inspector,3,647,78,Medium,0.92,1.08,0,0.09,1,0,1,1,0
2026-04-20,Monday,16,Morning,Line C,Standard Parts,M-C2,Running,Maintenance Technician,3,647,78,Medium,0.92,1.08,0,0.09,1,0,1,1,0
2026-04-20,Monday,16,Morning,Line C,Standard Parts,M-C2,Running,Packaging Operator,4,647,78,Medium,0.92,1.08,0,0.09,1,0,1,1,0
2026-04-20,Monday,16,Afternoon,Line A,Packaged Goods,M-A1,Maintenance,Machine Operator,4,558,5,Low,0.79,0.9,1,0.06,1,0,1,0,0
2026-04-20,Monday,16,Afternoon,Line A,Packaged Goods,M-A1,Maintenance,Quality Inspector,2,558,5,Low,0.79,0.9,1,0.06,1,0,1,0,0
2026-04-20,Monday,16,Afternoon,Line A,Packaged Goods,M-A1,Maintenance,Maintenance Technician,4,558,5,Low,0.79,0.9,1,0.06,1,0,1,0,0
2026-04-20,Monday,16,Afternoon,Line A,Packaged Goods,M-A1,Maintenance,Packaging Operator,3,558,5,Low,0.79,0.9,1,0.06,1,0,1,0,0
2026-04-20,Monday,16,Afternoon,Line B,Custom Components,M-B2,Running,Machine Operator,4,519,25,Medium,0.62,1.16,0,0.1,1,0,1,0,1
2026-04-20,Monday,16,Afternoon,Line B,Custom Components,M-B2,Running,Quality Inspector,3,519,25,Medium,0.62,1.16,0,0.1,1,0,1,0,1
2026-04-20,Monday,16,Afternoon,Line B,Custom Components,M-B2,Running,Maintenance Technician,3,519,25,Medium,0.62,1.16,0,0.1,1,0,1,0,1
2026-04-20,Monday,16,Afternoon,Line B,Custom Components,M-B2,Running,Packaging Operator,3,519,25,Medium,0.62,1.16,0,0.1,1,0,1,0,1
2026-04-20,Monday,16,Afternoon,Line C,Packaged Goods,M-C4,Running,Machine Operator,6,680,55,Medium,0.91,1.13,0,0.07,1,0,1,0,0
2026-04-20,Monday,16,Afternoon,Line C,Packaged Goods,M-C4,Running,Quality Inspector,4,680,55,Medium,0.91,1.13,0,0.07,1,0,1,0,0
2026-04-20,Monday,16,Afternoon,Line C,Packaged Goods,M-C4,Running,Maintenance Technician,4,680,55,Medium,0.91,1.13,0,0.07,1,0,1,0,0
2026-04-20,Monday,16,Afternoon,Line C,Packaged Goods,M-C4,Running,Packaging Operator,5,680,55,Medium,0.91,1.13,0,0.07,1,0,1,0,0
2026-04-20,Monday,16,Night,Line A,Custom Components,M-A3,Running,Machine Operator,4,537,29,Low,0.77,0.87,0,0.01,1,0,1,0,0
2026-04-20,Monday,16,Night,Line A,Custom Components,M-A3,Running,Quality Inspector,2,537,29,Low,0.77,0.87,0,0.01,1,0,1,0,0
2026-04-20,Monday,16,Night,Line A,Custom Components,M-A3,Running,Maintenance Technician,2,537,29,Low,0.77,0.87,0,0.01,1,0,1,0,0
2026-04-20,Monday,16,Night,Line A,Custom Components,M-A3,Running,Packaging Operator,3,537,29,Low,0.77,0.87,0,0.01,1,0,1,0,0
2026-04-20,Monday,16,Night,Line B,Packaged Goods,M-B1,Down,Machine Operator,2,243,7,Low,0.61,1.14,0,0.02,1,0,1,0,1
2026-04-20,Monday,16,Night,Line B,Packaged Goods,M-B1,Down,Quality Inspector,2,243,7,Low,0.61,1.14,0,0.02,1,0,1,0,1
2026-04-20,Monday,16,Night,Line B,Packaged Goods,M-B1,Down,Maintenance Technician,3,243,7,Low,0.61,1.14,0,0.02,1,0,1,0,1
2026-04-20,Monday,16,Night,Line B,Packaged Goods,M-B1,Down,Packaging Operator,2,243,7,Low,0.61,1.14,0,0.02,1,0,1,0,1
2026-04-20,Monday,16,Night,Line C,Custom Components,M-C3,Running,Machine Operator,4,495,16,Medium,0.96,1.25,0,0.06,1,0,1,0,0
2026-04-20,Monday,16,Night,Line C,Custom Components,M-C3,Running,Quality Inspector,2,495,16,Medium,0.96,1.25,0,0.06,1,0,1,0,0
2026-04-20,Monday,16,Night,Line C,Custom Components,M-C3,Running,Maintenance Technician,2,495,16,Medium,0.96,1.25,0,0.06,1,0,1,0,0
2026-04-20,Monday,16,Night,Line C,Custom Components,M-C3,Running,Packaging Operator,3,495,16,Medium,0.96,1.25,0,0.06,1,0,1,0,0
2026-04-21,Tuesday,16,Morning,Line A,Standard Parts,M-A4,Running,Machine Operator,4,572,28,Medium,0.93,1.21,0,0.04,0,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line A,Standard Parts,M-A4,Running,Quality Inspector,2,572,28,Medium,0.93,1.21,0,0.04,0,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line A,Standard Parts,M-A4,Running,Maintenance Technician,2,572,28,Medium,0.93,1.21,0,0.04,0,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line A,Standard Parts,M-A4,Running,Packaging Operator,3,572,28,Medium,0.93,1.21,0,0.04,0,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line B,Standard Parts,M-B3,Running,Machine Operator,4,603,44,High,0.82,0.89,0,0.09,1,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line B,Standard Parts,M-B3,Running,Quality Inspector,2,603,44,High,0.82,0.89,0,0.09,1,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line B,Standard Parts,M-B3,Running,Maintenance Technician,2,603,44,High,0.82,0.89,0,0.09,1,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line B,Standard Parts,M-B3,Running,Packaging Operator,3,603,44,High,0.82,0.89,0,0.09,1,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line C,Standard Parts,M-C2,Running,Machine Operator,4,498,18,Low,0.82,0.9,0,0.04,0,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line C,Standard Parts,M-C2,Running,Quality Inspector,2,498,18,Low,0.82,0.9,0,0.04,0,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line C,Standard Parts,M-C2,Running,Maintenance Technician,2,498,18,Low,0.82,0.9,0,0.04,0,0,0,0,0
2026-04-21,Tuesday,16,Morning,Line C,Standard Parts,M-C2,Running,Packaging Operator,3,498,18,Low,0.82,0.9,0,0.04,0,0,0,0,0
2026-04-21,Tuesday,16,Afternoon,Line A,Standard Parts,M-A4,Maintenance,Machine Operator,3,537,38,High,0.71,1.09,1,0.02,1,0,0,0,0
2026-04-21,Tuesday,16,Afternoon,Line A,Standard Parts,M-A4,Maintenance,Quality Inspector,1,537,38,High,0.71,1.09,1,0.02,1,0,0,0,0
2026-04-21,Tuesday,16,Afternoon,Line A,Standard Parts,M-A4,Maintenance,Maintenance Technician,3,537,38,High,0.71,1.09,1,0.02,1,0,0,0,0
2026-04-21,Tuesday,16,Afternoon,Line A,Standard Parts,M-A4,Maintenance,Packaging Operator,2,537,38,High,0.71,1.09,1,0.02,1,0,0,0,0
2026-04-21,Tuesday,16,Afternoon,Line B,Standard Parts,M-B4,Running,Machine Operator,3,400,23,Medium,0.62,0.93,0,0.07,0,0,0,0,1
2026-04-21,Tuesday,16,Afternoon,Line B,Standard Parts,M-B4,Running,Quality Inspector,2,400,23,Medium,0.62,0.93,0,0.07,0,0,0,0,1
2026-04-21,Tuesday,16,Afternoon,Line B,Standard Parts,M-B4,Running,Maintenance Technician,2,400,23,Medium,0.62,0.93,0,0.07,0,0,0,0,1
2026-04-21,Tuesday,16,Afternoon,Line B,Standard Parts,M-B4,Running,Packaging Operator,2,400,23,Medium,0.62,0.93,0,0.07,0,0,0,0,1
2026-04-21,Tuesday,16,Afternoon,Line C,Packaged Goods,M-C3,Maintenance,Machine Operator,3,479,43,High,0.96,1.15,1,0.11,1,0,0,0,0
2026-04-21,Tuesday,16,Afternoon,Line C,Packaged Goods,M-C3,Maintenance,Quality Inspector,1,479,43,High,0.96,1.15,1,0.11,1,0,0,0,0
2026-04-21,Tuesday,16,Afternoon,Line C,Packaged Goods,M-C3,Maintenance,Maintenance Technician,3,479,43,High,0.96,1.15,1,0.11,1,0,0,0,0
2026-04-21,Tuesday,16,Afternoon,Line C,Packaged Goods,M-C3,Maintenance,Packaging Operator,2,479,43,High,0.96,1.15,1,0.11,1,0,0,0,0
2026-04-21,Tuesday,16,Night,Line A,Custom Components,M-A4,Maintenance,Machine Operator,2,374,7,High,0.91,1.22,1,0.07,1,0,0,0,0
2026-04-21,Tuesday,16,Night,Line A,Custom Components,M-A4,Maintenance,Quality Inspector,1,374,7,High,0.91,1.22,1,0.07,1,0,0,0,0
2026-04-21,Tuesday,16,Night,Line A,Custom Components,M-A4,Maintenance,Maintenance Technician,2,374,7,High,0.91,1.22,1,0.07,1,0,0,0,0
2026-04-21,Tuesday,16,Night,Line A,Custom Components,M-A4,Maintenance,Packaging Operator,1,374,7,High,0.91,1.22,1,0.07,1,0,0,0,0
2026-04-21,Tuesday,16,Night,Line B,Packaged Goods,M-B4,Running,Machine Operator,3,367,33,Low,0.89,1.16,0,0.05,0,0,0,0,0
2026-04-21,Tuesday,16,Night,Line B,Packaged Goods,M-B4,Running,Quality Inspector,1,367,33,Low,0.89,1.16,0,0.05,0,0,0,0,0
2026-04-21,Tuesday,16,Night,Line B,Packaged Goods,M-B4,Running,Maintenance Technician,1,367,33,Low,0.89,1.16,0,0.05,0,0,0,0,0
2026-04-21,Tuesday,16,Night,Line B,Packaged Goods,M-B4,Running,Packaging Operator,2,367,33,Low,0.89,1.16,0,0.05,0,0,0,0,0
2026-04-21,Tuesday,16,Night,Line C,Standard Parts,M-C3,Running,Machine Operator,2,315,31,Medium,0.98,0.88,0,0.04,0,0,0,0,1
2026-04-21,Tuesday,16,Night,Line C,Standard Parts,M-C3,Running,Quality Inspector,1,315,31,Medium,0.98,0.88,0,0.04,0,0,0,0,1
2026-04-21,Tuesday,16,Night,Line C,Standard Parts,M-C3,Running,Maintenance Technician,1,315,31,Medium,0.98,0.88,0,0.04,0,0,0,0,1
2026-04-21,Tuesday,16,Night,Line C,Standard Parts,M-C3,Running,Packaging Operator,1,315,31,Medium,0.98,0.88,0,0.04,0,0,0,0,1
2026-04-22,Wednesday,16,Morning,Line A,Packaged Goods,M-A3,Running,Machine Operator,4,538,15,Medium,0.92,1.09,0,0.08,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line A,Packaged Goods,M-A3,Running,Quality Inspector,2,538,15,Medium,0.92,1.09,0,0.08,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line A,Packaged Goods,M-A3,Running,Maintenance Technician,2,538,15,Medium,0.92,1.09,0,0.08,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line A,Packaged Goods,M-A3,Running,Packaging Operator,3,538,15,Medium,0.92,1.09,0,0.08,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line B,Custom Components,M-B1,Running,Machine Operator,4,515,61,Medium,0.79,1.24,0,0.07,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line B,Custom Components,M-B1,Running,Quality Inspector,2,515,61,Medium,0.79,1.24,0,0.07,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line B,Custom Components,M-B1,Running,Maintenance Technician,2,515,61,Medium,0.79,1.24,0,0.07,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line B,Custom Components,M-B1,Running,Packaging Operator,3,515,61,Medium,0.79,1.24,0,0.07,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line C,Custom Components,M-C3,Down,Machine Operator,3,421,35,Medium,0.78,0.95,0,0.06,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line C,Custom Components,M-C3,Down,Quality Inspector,2,421,35,Medium,0.78,0.95,0,0.06,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line C,Custom Components,M-C3,Down,Maintenance Technician,3,421,35,Medium,0.78,0.95,0,0.06,0,0,0,0,0
2026-04-22,Wednesday,16,Morning,Line C,Custom Components,M-C3,Down,Packaging Operator,3,421,35,Medium,0.78,0.95,0,0.06,0,0,0,0,0
2026-04-22,Wednesday,16,Afternoon,Line A,Packaged Goods,M-A1,Running,Machine Operator,4,574,64,High,0.86,0.92,0,0.07,1,0,0,0,0
2026-04-22,Wednesday,16,Afternoon,Line A,Packaged Goods,M-A1,Running,Quality Inspector,2,574,64,High,0.86,0.92,0,0.07,1,0,0,0,0
2026-04-22,Wednesday,16,Afternoon,Line A,Packaged Goods,M-A1,Running,Maintenance Technician,2,574,64,High,0.86,0.92,0,0.07,1,0,0,0,0
2026-04-22,Wednesday,16,Afternoon,Line A,Packaged Goods,M-A1,Running,Packaging Operator,3,574,64,High,0.86,0.92,0,0.07,1,0,0,0,0
2026-04-22,Wednesday,16,Afternoon,Line B,Packaged Goods,M-B3,Down,Machine Operator,2,270,45,Medium,0.61,1.19,0,0.01,0,0,0,0,1
2026-04-22,Wednesday,16,Afternoon,Line B,Packaged Goods,M-B3,Down,Quality Inspector,2,270,45,Medium,0.61,1.19,0,0.01,0,0,0,0,1
2026-04-22,Wednesday,16,Afternoon,Line B,Packaged Goods,M-B3,Down,Maintenance Technician,3,270,45,Medium,0.61,1.19,0,0.01,0,0,0,0,1
2026-04-22,Wednesday,16,Afternoon,Line B,Packaged Goods,M-B3,Down,Packaging Operator,2,270,45,Medium,0.61,1.19,0,0.01,0,0,0,0,1
2026-04-22,Wednesday,16,Afternoon,Line C,Standard Parts,M-C4,Running,Machine Operator,3,503,73,Medium,0.63,0.93,0,0.1,0,0,0,0,1
2026-04-22,Wednesday,16,Afternoon,Line C,Standard Parts,M-C4,Running,Quality Inspector,2,503,73,Medium,0.63,0.93,0,0.1,0,0,0,0,1
2026-04-22,Wednesday,16,Afternoon,Line C,Standard Parts,M-C4,Running,Maintenance Technician,2,503,73,Medium,0.63,0.93,0,0.1,0,0,0,0,1
2026-04-22,Wednesday,16,Afternoon,Line C,Standard Parts,M-C4,Running,Packaging Operator,2,503,73,Medium,0.63,0.93,0,0.1,0,0,0,0,1
2026-04-22,Wednesday,16,Night,Line A,Custom Components,M-A3,Running,Machine Operator,3,473,42,High,0.73,1.17,0,0.11,1,0,0,0,0
2026-04-22,Wednesday,16,Night,Line A,Custom Components,M-A3,Running,Quality Inspector,1,473,42,High,0.73,1.17,0,0.11,1,0,0,0,0
2026-04-22,Wednesday,16,Night,Line A,Custom Components,M-A3,Running,Maintenance Technician,1,473,42,High,0.73,1.17,0,0.11,1,0,0,0,0
2026-04-22,Wednesday,16,Night,Line A,Custom Components,M-A3,Running,Packaging Operator,2,473,42,High,0.73,1.17,0,0.11,1,0,0,0,0
2026-04-22,Wednesday,16,Night,Line B,Packaged Goods,M-B1,Running,Machine Operator,2,367,75,Low,0.62,1.22,0,0.08,0,0,0,0,1
2026-04-22,Wednesday,16,Night,Line B,Packaged Goods,M-B1,Running,Quality Inspector,1,367,75,Low,0.62,1.22,0,0.08,0,0,0,0,1
2026-04-22,Wednesday,16,Night,Line B,Packaged Goods,M-B1,Running,Maintenance Technician,1,367,75,Low,0.62,1.22,0,0.08,0,0,0,0,1
2026-04-22,Wednesday,16,Night,Line B,Packaged Goods,M-B1,Running,Packaging Operator,1,367,75,Low,0.62,1.22,0,0.08,0,0,0,0,1
2026-04-22,Wednesday,16,Night,Line C,Packaged Goods,M-C3,Maintenance,Machine Operator,2,292,19,Medium,0.75,1.08,1,0.12,0,0,0,0,0
2026-04-22,Wednesday,16,Night,Line C,Packaged Goods,M-C3,Maintenance,Quality Inspector,1,292,19,Medium,0.75,1.08,1,0.12,0,0,0,0,0
2026-04-22,Wednesday,16,Night,Line C,Packaged Goods,M-C3,Maintenance,Maintenance Technician,2,292,19,Medium,0.75,1.08,1,0.12,0,0,0,0,0
2026-04-22,Wednesday,16,Night,Line C,Packaged Goods,M-C3,Maintenance,Packaging Operator,1,292,19,Medium,0.75,1.08,1,0.12,0,0,0,0,0
2026-04-23,Thursday,16,Morning,Line A,Packaged Goods,M-A4,Running,Machine Operator,3,448,6,Medium,0.65,1.2,0,0.08,0,0,0,0,1
2026-04-23,Thursday,16,Morning,Line A,Packaged Goods,M-A4,Running,Quality Inspector,2,448,6,Medium,0.65,1.2,0,0.08,0,0,0,0,1
2026-04-23,Thursday,16,Morning,Line A,Packaged Goods,M-A4,Running,Maintenance Technician,2,448,6,Medium,0.65,1.2,0,0.08,0,0,0,0,1
